TIME,STUWVAK,VERSCHIL,Q,year
2018-01-02 00:00:00+00:00,211I_211H,0.1798438541666668,2.004593745833333,2018
2018-01-03 00:00:00+00:00,211I_211H,0.3025208124999999,3.246585420833333,2018
2018-01-04 00:00:00+00:00,211I_211H,0.20647929166666704,2.387068758333333,2018
2018-01-05 00:00:00+00:00,211I_211H,0.16712485416666678,2.076297933333333,2018
2018-01-06 00:00:00+00:00,211I_211H,0.14971870833333348,1.950407316666667,2018
2018-01-07 00:00:00+00:00,211I_211H,0.10727712500000013,1.5430112375,2018
2018-01-08 00:00:00+00:00,211I_211H,0.09018760416666699,1.3845583208333334,2018
2018-01-09 00:00:00+00:00,211I_211H,0.08941700000000022,1.3361552083333332,2018
2018-01-10 00:00:00+00:00,211I_211H,0.08509379166666653,1.2716312541666668,2018
2018-01-11 00:00:00+00:00,211I_211H,0.08391893750000001,1.267646875,2018
2018-01-12 00:00:00+00:00,211I_211H,0.07386464583333363,1.1461229125,2018
2018-01-13 00:00:00+00:00,211I_211H,0.06780068750000028,1.1073318083333334,2018
2018-01-14 00:00:00+00:00,211I_211H,0.0628332916666668,1.0546114625,2018
2018-01-15 00:00:00+00:00,211I_211H,0.0721043541666669,1.1127093666666668,2018
2018-01-16 00:00:00+00:00,211I_211H,0.0984898333333335,1.4024416666666666,2018
2018-01-17 00:00:00+00:00,211I_211H,0.10194787500000002,1.3661687458333334,2018
2018-01-18 00:00:00+00:00,211I_211H,0.12886437500000025,1.4772927,2018
2018-01-19 00:00:00+00:00,211I_211H,0.13484370833333345,1.8119062333333331,2018
2018-01-20 00:00:00+00:00,211I_211H,0.1350626041666665,1.8478791583333332,2018
2018-01-21 00:00:00+00:00,211I_211H,0.11933333333333387,1.6380916708333333,2018
2018-01-22 00:00:00+00:00,211I_211H,0.11848964583333348,1.5746947916666667,2018
2018-01-23 00:00:00+00:00,211I_211H,0.10154166666666703,1.4267312541666666,2018
2018-01-24 00:00:00+00:00,211I_211H,0.09393820833333348,1.358155195833333,2018
2018-01-25 00:00:00+00:00,211I_211H,0.08476572916666672,1.2698489458333333,2018
2018-01-26 00:00:00+00:00,211I_211H,0.0757498958333338,1.1273708333333334,2018
2018-01-27 00:00:00+00:00,211I_211H,0.0718020000000003,1.029910404166667,2018
2018-01-28 00:00:00+00:00,211I_211H,0.07523954166666698,1.0186145866666667,2018
2018-01-29 00:00:00+00:00,211I_211H,0.07922912500000005,1.0266406233333334,2018
2018-01-30 00:00:00+00:00,211I_211H,0.07026466666666642,1.1358875,2018
2018-01-31 00:00:00+00:00,211I_211H,0.12082752083333352,1.5736297916666666,2018
2018-02-01 00:00:00+00:00,211I_211H,0.15977097916666685,1.9016927125,2018
2018-02-02 00:00:00+00:00,211I_211H,0.1477982708333334,1.8363431208333332,2018
2018-02-03 00:00:00+00:00,211I_211H,0.12932304166666678,1.734621875,2018
2018-02-04 00:00:00+00:00,211I_211H,0.10589589583333388,1.49250625,2018
2018-02-05 00:00:00+00:00,211I_211H,0.08434968750000013,1.3099085375,2018
2018-02-06 00:00:00+00:00,211I_211H,0.07731235416666657,1.2697020916666666,2018
2018-02-07 00:00:00+00:00,211I_211H,0.07138554166666711,1.1468739541666666,2018
2018-02-08 00:00:00+00:00,211I_211H,0.06444337500000019,1.0138072920833334,2018
2018-02-09 00:00:00+00:00,211I_211H,0.061776416666666924,0.9989602016666668,2018
2018-02-10 00:00:00+00:00,211I_211H,0.062054083333333176,0.9574229120833332,2018
2018-02-11 00:00:00+00:00,211I_211H,0.07638539583333323,1.1048291625,2018
2018-02-12 00:00:00+00:00,211I_211H,0.07073979166666655,1.0264364458333333,2018
2018-02-13 00:00:00+00:00,211I_211H,0.06347914583333347,0.9327072925,2018
2018-02-14 00:00:00+00:00,211I_211H,0.05883325000000001,0.8654802116666667,2018
2018-02-15 00:00:00+00:00,211I_211H,0.06354170833333324,0.9791687458333334,2018
2018-02-16 00:00:00+00:00,211I_211H,0.0625729375,0.943986455,2018
2018-02-17 00:00:00+00:00,211I_211H,0.057968791666666686,0.897948955,2018
2018-02-18 00:00:00+00:00,211I_211H,0.05636458333333379,0.8542833295833333,2018
2018-02-19 00:00:00+00:00,211I_211H,0.05529158333333354,0.8734989570833334,2018
2018-02-20 00:00:00+00:00,211I_211H,0.054156187500000064,0.8267104170833334,2018
2018-02-21 00:00:00+00:00,211I_211H,0.04900022916666669,0.7907031229166667,2018
2018-02-22 00:00:00+00:00,211I_211H,0.04432297916666683,0.76578750375,2018
2018-02-23 00:00:00+00:00,211I_211H,0.04160404166666646,0.75213812875,2018
2018-02-24 00:00:00+00:00,211I_211H,0.03436460416666668,0.7364675041666666,2018
2018-02-25 00:00:00+00:00,211I_211H,0.034733770833333656,0.7042002975,2018
2018-02-26 00:00:00+00:00,211I_211H,0.037333479166666926,0.6899854166666667,2018
2018-02-27 00:00:00+00:00,211I_211H,0.03838783333333348,0.6887479125,2018
2018-02-28 00:00:00+00:00,211I_211H,0.029312520833333206,0.6733229175,2018
2018-03-01 00:00:00+00:00,211I_211H,0.051260270833333545,0.8719525945833333,2018
2018-03-02 00:00:00+00:00,211I_211H,0.042687458333333504,0.6425229166666666,2018
2018-03-03 00:00:00+00:00,211I_211H,0.04097285416666637,0.6209472916666666,2018
2018-03-04 00:00:00+00:00,211I_211H,0.041710208333332936,0.6241902679166667,2018
2018-03-05 00:00:00+00:00,211I_211H,0.037156187499999785,0.4578760395833333,2018
2018-03-06 00:00:00+00:00,211I_211H,0.025447916666666497,0.5928979183333334,2018
2018-03-07 00:00:00+00:00,211I_211H,0.025823083333333424,0.68671562625,2018
2018-03-08 00:00:00+00:00,211I_211H,0.03116658333333337,0.7897604191666666,2018
2018-03-09 00:00:00+00:00,211I_211H,0.031509979166667014,0.813515,2018
2018-03-10 00:00:00+00:00,211I_211H,0.0365619791666667,0.88515729125,2018
2018-03-11 00:00:00+00:00,211I_211H,0.03695208333333337,0.9095563545833334,2018
2018-03-12 00:00:00+00:00,211I_211H,0.04031237499999977,0.9577729179166666,2018
2018-03-13 00:00:00+00:00,211I_211H,0.04805429166666664,1.1077187541666669,2018
2018-03-14 00:00:00+00:00,211I_211H,0.04485406250000009,1.0264156291666666,2018
2018-03-15 00:00:00+00:00,211I_211H,0.04281249999999992,1.00347396,2018
2018-03-16 00:00:00+00:00,211I_211H,0.04264568749999986,1.0560916625,2018
2018-03-17 00:00:00+00:00,211I_211H,0.02917718750000005,1.0332926945833334,2018
2018-03-18 00:00:00+00:00,211I_211H,0.026875083333333327,0.8851562433333333,2018
2018-03-19 00:00:00+00:00,211I_211H,0.02840602083333328,0.7649489616666667,2018
2018-03-20 00:00:00+00:00,211I_211H,0.029072895833333574,0.7535499966666667,2018
2018-03-21 00:00:00+00:00,211I_211H,0.03047925000000003,0.73136353875,2018
2018-03-22 00:00:00+00:00,211I_211H,0.07693751666666675,0.5801407310833333,2018
2018-03-23 00:00:00+00:00,211I_211H,0.08251045833333333,0.3317087508333333,2018
2018-03-24 00:00:00+00:00,211I_211H,0.03938116666666695,0.6691781295833333,2018
2018-03-25 00:00:00+00:00,211I_211H,0.03983329166666668,0.6279291708333333,2018
2018-03-26 00:00:00+00:00,211I_211H,0.041155812499999854,0.5909518745833333,2018
2018-03-27 00:00:00+00:00,211I_211H,0.039458333333333234,0.5736604175,2018
2018-03-28 00:00:00+00:00,211I_211H,0.04819804166666675,0.75241041375,2018
2018-03-29 00:00:00+00:00,211I_211H,0.046936208333333264,0.74936896125,2018
2018-03-30 00:00:00+00:00,211I_211H,0.04214589583333332,0.7861697879166667,2018
2018-03-31 00:00:00+00:00,211I_211H,0.04899981250000026,0.8390510383333334,2018
2018-04-01 00:00:00+00:00,211I_211H,0.05334387499999993,0.9590020791666668,2018
2018-04-02 00:00:00+00:00,211I_211H,0.05160418749999995,0.9010333308333334,2018
2018-04-03 00:00:00+00:00,211I_211H,0.05591666666666684,0.8815677095833333,2018
2018-04-04 00:00:00+00:00,211I_211H,0.0570351041666668,0.96305485125,2018
2018-04-05 00:00:00+00:00,211I_211H,0.060343833333333416,1.037078125,2018
2018-04-06 00:00:00+00:00,211I_211H,0.04903585416666675,0.8780798029166667,2018
2018-04-07 00:00:00+00:00,211I_211H,0.05245820833333329,0.8065906229166666,2018
2018-04-08 00:00:00+00:00,211I_211H,0.05395808333333374,0.7768656275,2018
2018-04-09 00:00:00+00:00,211I_211H,0.054197958333333414,0.7463433275,2018
2018-04-10 00:00:00+00:00,211I_211H,0.058949604166666475,0.6933904166666667,2018
2018-04-11 00:00:00+00:00,211I_211H,0.08693772916666657,1.3592562541666666,2018
2018-04-12 00:00:00+00:00,211I_211H,0.07357285416666663,1.1624427166666669,2018
2018-04-13 00:00:00+00:00,211I_211H,0.06802522916666669,1.0591616058333333,2018
2018-04-14 00:00:00+00:00,211I_211H,0.0625978749999998,0.97461896875,2018
2018-04-15 00:00:00+00:00,211I_211H,0.06587529166666695,1.0045166683333333,2018
2018-04-16 00:00:00+00:00,211I_211H,0.06476037500000016,0.9566177045833332,2018
2018-04-17 00:00:00+00:00,211I_211H,0.05954166666666667,0.8683479183333334,2018
2018-04-18 00:00:00+00:00,211I_211H,0.057758770833333285,0.8442931245833334,2018
2018-04-19 00:00:00+00:00,211I_211H,0.0640105416666666,0.9170708366666668,2018
2018-04-20 00:00:00+00:00,211I_211H,0.07460406249999996,0.9316499995833334,2018
2018-04-21 00:00:00+00:00,211I_211H,0.08131700000000007,0.9038345791666668,2018
2018-04-22 00:00:00+00:00,211I_211H,0.08579595833333342,0.9270885416666668,2018
2018-04-23 00:00:00+00:00,211I_211H,0.10349981250000002,0.7500187512500001,2018
2018-04-24 00:00:00+00:00,211I_211H,0.053593708333333316,0.7909510391666666,2018
2018-04-25 00:00:00+00:00,211I_211H,0.050748479166666284,0.814340725,2018
2018-04-26 00:00:00+00:00,211I_211H,0.049426999999999735,0.82523750125,2018
2018-04-27 00:00:00+00:00,211I_211H,0.043625041666666885,0.7868406233333334,2018
2018-04-28 00:00:00+00:00,211I_211H,0.044927270833333255,0.7781791691666666,2018
2018-04-29 00:00:00+00:00,211I_211H,0.041500208333332816,0.81443021,2018
2018-04-30 00:00:00+00:00,211I_211H,0.1489893541666667,2.4781046583333333,2018
2018-05-01 00:00:00+00:00,211I_211H,0.16496860416666656,1.9001979208333333,2018
2018-05-02 00:00:00+00:00,211I_211H,0.0951797291666668,1.2209169210416666,2018
2018-05-03 00:00:00+00:00,211I_211H,0.06114589583333337,1.2073927166666667,2018
2018-05-04 00:00:00+00:00,211I_211H,0.053093750000000085,1.1300239541666666,2018
2018-05-05 00:00:00+00:00,211I_211H,0.043424125000000036,1.0376791666666667,2018
2018-05-06 00:00:00+00:00,211I_211H,0.042904791666666636,0.97629374875,2018
2018-05-07 00:00:00+00:00,211I_211H,0.04622922916666713,0.9278479108333334,2018
2018-05-08 00:00:00+00:00,211I_211H,0.04998947916666671,0.95054583,2018
2018-05-09 00:00:00+00:00,211I_211H,0.05428410416666677,1.040870825,2018
2018-05-10 00:00:00+00:00,211I_211H,0.05614968750000012,1.0656489525,2018
2018-05-11 00:00:00+00:00,211I_211H,0.06306279166666699,0.9837718783333332,2018
2018-05-12 00:00:00+00:00,211I_211H,0.06102820833333311,0.9849718666666668,2018
2018-05-13 00:00:00+00:00,211I_211H,0.05674370833333345,1.0241635291666666,2018
2018-05-14 00:00:00+00:00,211I_211H,0.05703464583333336,0.9935479145833334,2018
2018-05-15 00:00:00+00:00,211I_211H,0.05347927083333315,0.95025417375,2018
2018-05-16 00:00:00+00:00,211I_211H,0.0525833125,0.9468510358333332,2018
2018-05-17 00:00:00+00:00,211I_211H,0.05365620833333348,0.8987791633333333,2018
2018-05-18 00:00:00+00:00,211I_211H,0.054485250000000006,0.9023238220833332,2018
2018-05-19 00:00:00+00:00,211I_211H,0.05551037500000019,0.92271458375,2018
2018-05-20 00:00:00+00:00,211I_211H,0.054010562500000026,0.89519790875,2018
2018-05-21 00:00:00+00:00,211I_211H,0.05384374999999997,0.8769385445833333,2018
2018-05-22 00:00:00+00:00,211I_211H,0.061822895833332975,0.9142270820833334,2018
2018-05-23 00:00:00+00:00,211I_211H,0.08956060416666671,1.1514812416666669,2018
2018-05-24 00:00:00+00:00,211I_211H,0.055369020833333206,0.7677031266666666,2018
2018-05-25 00:00:00+00:00,211I_211H,0.04504368750000013,0.5832400804166666,2018
2018-05-26 00:00:00+00:00,211I_211H,0.07518741666666691,0.8801666695833333,2018
2018-05-27 00:00:00+00:00,211I_211H,0.07127070833333328,0.8654572891666666,2018
2018-05-28 00:00:00+00:00,211I_211H,0.043117895833333135,0.5039684754166667,2018
2018-05-29 00:00:00+00:00,211I_211H,0.0820169791666668,0.80901145625,2018
2018-05-30 00:00:00+00:00,211I_211H,0.08673975000000016,0.8238137895833333,2018
2018-05-31 00:00:00+00:00,211I_211H,0.10831260416666666,0.8899791666666667,2018
2018-06-01 00:00:00+00:00,211I_211H,0.119312604166667,0.9450510495833332,2018
2018-06-02 00:00:00+00:00,211I_211H,0.13258335416666647,0.9663124995833332,2018
2018-06-03 00:00:00+00:00,211I_211H,0.1316773333333335,0.88016228125,2018
2018-06-04 00:00:00+00:00,211I_211H,0.13572089583333313,0.9262327079166668,2018
2018-06-05 00:00:00+00:00,211I_211H,0.13980214583333306,0.9187583279166668,2018
2018-06-06 00:00:00+00:00,211I_211H,0.1449941250000002,0.9131825583333332,2018
2018-06-07 00:00:00+00:00,211I_211H,0.16838533333333347,0.9433260433333334,2018
2018-06-08 00:00:00+00:00,211I_211H,0.1946678958333333,0.9575642491666668,2018
2018-06-09 00:00:00+00:00,211I_211H,0.2032869791666665,0.9140302041666668,2018
2018-06-10 00:00:00+00:00,211I_211H,0.21804166666666652,0.8612135445833333,2018
2018-06-11 00:00:00+00:00,211I_211H,0.22118158333333332,0.8434560429166666,2018
2018-06-12 00:00:00+00:00,211I_211H,0.2227446666666666,0.8427781258333333,2018
2018-06-13 00:00:00+00:00,211I_211H,0.23704058333333364,0.8673843729166667,2018
2018-06-14 00:00:00+00:00,211I_211H,0.15735418749999994,1.007412483333333,2018
2018-06-15 00:00:00+00:00,211I_211H,0.11398737500000015,1.1051799999999998,2018
2018-06-16 00:00:00+00:00,211I_211H,0.11481443749999992,1.0652348,2018
2018-06-17 00:00:00+00:00,211I_211H,0.11848956250000005,1.0830239583333334,2018
2018-06-18 00:00:00+00:00,211I_211H,0.11731254166666655,1.0319927145833334,2018
2018-06-19 00:00:00+00:00,211I_211H,0.1367706875000004,1.2282729208333334,2018
2018-06-20 00:00:00+00:00,211I_211H,0.1408199583333333,1.1340730958333334,2018
2018-06-21 00:00:00+00:00,211I_211H,0.14433522916666716,1.1150951999999998,2018
2018-06-22 00:00:00+00:00,211I_211H,0.12779802083333322,1.0399721051666666,2018
2018-06-23 00:00:00+00:00,211I_211H,0.11939570833333332,1.1167979208333334,2018
2018-06-24 00:00:00+00:00,211I_211H,0.12045833333333332,1.2932385291666666,2018
2018-06-25 00:00:00+00:00,211I_211H,0.11787281250000023,1.2145843333333333,2018
2018-06-26 00:00:00+00:00,211I_211H,0.1200522916666668,1.1358302083333334,2018
2018-06-27 00:00:00+00:00,211I_211H,0.12228133333333314,1.1878375,2018
2018-06-28 00:00:00+00:00,211I_211H,0.12864170833333355,1.1602737583333331,2018
2018-06-29 00:00:00+00:00,211I_211H,0.1265833333333334,0.9992531245833334,2018
2018-06-30 00:00:00+00:00,211I_211H,0.13140645833333328,0.9256375041666668,2018
2018-07-01 00:00:00+00:00,211I_211H,0.13530637499999995,0.8510899958333333,2018
2018-07-02 00:00:00+00:00,211I_211H,0.13036458333333326,0.78423645625,2018
2018-07-03 00:00:00+00:00,211I_211H,0.13686470833333333,0.7530416666666666,2018
2018-07-04 00:00:00+00:00,211I_211H,0.1380730208333331,0.7529427095833333,2018
2018-07-05 00:00:00+00:00,211I_211H,0.14386664583333314,0.7142677029166666,2018
2018-07-06 00:00:00+00:00,211I_211H,0.14336445833333356,0.5929031254166667,2018
2018-07-07 00:00:00+00:00,211I_211H,0.14547895833333327,0.572134375,2018
2018-07-08 00:00:00+00:00,211I_211H,0.14415625,0.55206041625,2018
2018-07-09 00:00:00+00:00,211I_211H,0.1442812291666662,0.5967802066666666,2018
2018-07-10 00:00:00+00:00,211I_211H,0.14868756250000026,0.64513124875,2018
2018-07-11 00:00:00+00:00,211I_211H,0.14988554166666682,0.6564927170833333,2018
2018-07-12 00:00:00+00:00,211I_211H,0.1524998749999998,0.7687197933333333,2018
2018-07-13 00:00:00+00:00,211I_211H,0.1487500625,0.66200729375,2018
2018-07-14 00:00:00+00:00,211I_211H,0.13777695833333314,0.7043333362499999,2018
2018-07-15 00:00:00+00:00,211I_211H,0.13694804166666674,0.74131354,2018
2018-07-16 00:00:00+00:00,211I_211H,0.11646870833333348,0.7156354141666667,2018
2018-07-17 00:00:00+00:00,211I_211H,0.10739583333333336,0.6041843775,2018
2018-07-18 00:00:00+00:00,211I_211H,0.1048750000000002,0.6211333358333333,2018
2018-07-19 00:00:00+00:00,211I_211H,0.10443760416666666,0.6233604179166666,2018
2018-07-20 00:00:00+00:00,211I_211H,0.10460418749999974,0.6095166666666667,2018
2018-07-21 00:00:00+00:00,211I_211H,0.10683329166666693,0.5894218770833334,2018
2018-07-22 00:00:00+00:00,211I_211H,0.10971870833333323,0.5917062533333334,2018
2018-07-23 00:00:00+00:00,211I_211H,0.10817704166666682,0.5784114583333333,2018
2018-07-24 00:00:00+00:00,211I_211H,0.10714583333333363,0.5397677091666667,2018
2018-07-25 00:00:00+00:00,211I_211H,0.10764570833333324,0.5344374983333333,2018
2018-07-26 00:00:00+00:00,211I_211H,0.10782277083333347,0.5333093675,2018
2018-07-27 00:00:00+00:00,211I_211H,0.10818352083333342,0.5460368741666667,2018
2018-07-28 00:00:00+00:00,211I_211H,0.11221854166666634,0.643814585,2018
2018-07-29 00:00:00+00:00,211I_211H,0.11058337499999983,0.6813854166666666,2018
2018-07-30 00:00:00+00:00,211I_211H,0.11046893750000003,0.6159949620833334,2018
2018-07-31 00:00:00+00:00,211I_211H,0.11057291666666684,0.5684166666666667,2018
